year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70,statename,stateabbrev,state_pop2019,stateTaxRate,avgLocalTaxRate,combinedRate,Pop
2020,6,7,24,-0.133,-0.332,-0.11800000000000001,-.00708,-.124,-0.11199999999999999,-.134,-.333,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,8,24,-0.131,-0.32899999999999996,-0.11599999999999999,-.00628,-.124,-0.11,-.133,-.326,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,9,24,-0.13,-0.326,-0.114,-.00558,-.123,-0.109,-.132,-.317,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,10,24,-0.128,-0.322,-0.11199999999999999,-.00494,-.122,-0.107,-.132,-.309,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,11,24,-0.126,-0.319,-0.111,-.00436,-.122,-0.105,-.131,-.301,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,12,24,-0.124,-0.315,-0.109,-.00383,-.121,-0.10300000000000001,-.131,-.293,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,13,24,-0.122,-0.312,-0.107,-.00337,-.12,-0.102,-.131,-.285,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,14,24,-0.121,-0.309,-0.106,-.00297,-.119,-0.0998,-.131,-.279,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,15,24,-0.12,-0.306,-0.10400000000000001,-.00262,-.119,-0.0982,-.131,-.272,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,16,24,-0.11800000000000001,-0.304,-0.10300000000000001,-.00233,-.118,-0.0967,-.131,-.267,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,17,24,-0.11699999999999999,-0.302,-0.102,-.00211,-.117,-0.0952,-.131,-.262,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,18,24,-0.11599999999999999,-0.299,-0.10099999999999999,-.00194,-.116,-0.0938,-.131,-.257,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,19,24,-0.115,-0.297,-0.0998,-.0018,-.116,-0.0925,-.131,-.253,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,20,24,-0.114,-0.29600000000000004,-0.0987,-.00169,-.116,-0.0913,-.131,-.249,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,21,24,-0.113,-0.294,-0.0976,-.00158,-.116,-0.0901,-.13,-.245,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,22,24,-0.11199999999999999,-0.292,-0.0965,-.00149,-.116,-0.0891,-.13,-.242,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,23,24,-0.111,-0.29100000000000004,-0.0954,-.00139,-.116,-0.0881,-.13,-.238,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,24,24,-0.11,-0.289,-0.0943,-.0013,-.116,-0.0871,-.13,-.234,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,25,24,-0.11,-0.287,-0.0932,-.00119,-.116,-0.0863,-.129,-.231,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,26,24,-0.109,-0.28600000000000003,-0.0921,-.00109,-.116,-0.0856,-.129,-.227,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,27,24,-0.10800000000000001,-0.284,-0.0911,-.000973,-.116,-0.0849,-.129,-.224,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,28,24,-0.107,-0.28300000000000003,-0.0901,-.000851,-.116,-0.0844,-.129,-.22,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,29,24,-0.106,-0.282,-0.0891,-.000728,-.115,-0.0839,-.129,-.216,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,6,30,24,-0.105,-0.28,-0.0881,-.00061,-.115,-0.0835,-.129,-.213,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,1,24,-0.105,-0.27899999999999997,-0.0872,-.000506,-.114,-0.0831,-.129,-.209,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,2,24,-0.10400000000000001,-0.278,-0.0863,-.000423,-.113,-0.0827,-.129,-.206,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,3,24,-0.10300000000000001,-0.27699999999999997,-0.0854,-.000367,-.112,-0.0825,-.129,-.202,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,4,24,-0.10300000000000001,-0.276,-0.0845,-.000348,-.112,-0.0822,-.129,-.199,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,5,24,-0.102,-0.276,-0.0836,-.000371,-.112,-0.08199999999999999,-.129,-.196,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,6,24,-0.102,-0.276,-0.0827,-.000434,-.112,-0.0818,-.129,-.193,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,7,24,-0.10099999999999999,-0.276,-0.0818,-.000533,-.112,-0.0816,-.129,-.19,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,8,24,-0.10099999999999999,-0.276,-0.0809,-.000666,-.112,-0.0814,-.129,-.187,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,9,24,-0.10099999999999999,-0.276,-0.08,-.000824,-.112,-0.0812,-.129,-.184,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,10,24,-0.1,-0.27699999999999997,-0.0791,-.00103,-.113,-0.081,-.129,-.182,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,11,24,-0.1,-0.278,-0.0783,-.00128,-.114,-0.0807,-.129,-.18,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,12,24,-0.1,-0.278,-0.0774,-.00155,-.114,-0.0805,-.129,-.178,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,13,24,-0.0999,-0.27899999999999997,-0.0767,-.00185,-.115,-0.0802,-.13,-.176,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,14,24,-0.0999,-0.28,-0.0759,-.00215,-.116,-0.0799,-.13,-.175,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,15,24,-0.0998,-0.281,-0.0752,-.00245,-.116,-0.0796,-.13,-.174,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,16,24,-0.0997,-0.282,-0.0744,-.00274,-.117,-0.0792,-.131,-.173,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,17,24,-0.0996,-0.282,-0.0737,-.00298,-.117,-0.0787,-.131,-.173,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,18,24,-0.0993,-0.28300000000000003,-0.073,-.00319,-.117,-0.0782,-.131,-.172,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,19,24,-0.099,-0.282,-0.0723,-.00336,-.117,-0.0777,-.131,-.172,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,20,24,-0.0986,-0.282,-0.0716,-.00351,-.117,-0.0771,-.131,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,21,24,-0.0982,-0.282,-0.0709,-.00363,-.117,-0.0765,-.131,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,22,24,-0.0978,-0.281,-0.0703,-.00375,-.117,-0.0759,-.131,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,23,24,-0.0974,-0.28,-0.0696,-.00387,-.117,-0.0753,-.131,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,24,24,-0.09699999999999999,-0.28,-0.069,-.00398,-.116,-0.0748,-.131,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,25,24,-0.0967,-0.27899999999999997,-0.0685,-.00411,-.116,-0.0744,-.131,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,26,24,-0.0964,-0.27899999999999997,-0.068,-.00424,-.115,-0.07400000000000001,-.131,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,27,24,-0.0962,-0.27899999999999997,-0.0676,-.00437,-.115,-0.0736,-.132,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,28,24,-0.0961,-0.27899999999999997,-0.0673,-.00449,-.115,-0.0734,-.132,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,29,24,-0.0959,-0.27899999999999997,-0.067,-.00461,-.114,-0.0731,-.132,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,30,24,-0.0959,-0.27899999999999997,-0.0667,-.00472,-.114,-0.0729,-.132,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,7,31,24,-0.0958,-0.27899999999999997,-0.0665,-.00481,-.114,-0.0727,-.132,-.17,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,1,24,-0.0958,-0.27899999999999997,-0.0664,-.00487,-.114,-0.0725,-.133,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,2,24,-0.0958,-0.27899999999999997,-0.0663,-.0049,-.114,-0.0723,-.133,-.171,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,3,24,-0.0957,-0.27899999999999997,-0.0662,-.00489,-.114,-0.0721,-.133,-.172,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,4,24,-0.0957,-0.27899999999999997,-0.066,-.00484,-.115,-0.0719,-.133,-.173,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,5,24,-0.0956,-0.27899999999999997,-0.0659,-.00475,-.115,-0.0717,-.132,-.174,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,6,24,-0.0955,-0.27899999999999997,-0.0657,-.00462,-.115,-0.0714,-.132,-.175,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,7,24,-0.0953,-0.27899999999999997,-0.0654,-.00444,-.115,-0.0711,-.131,-.176,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,8,24,-0.095,-0.27899999999999997,-0.0651,-.00423,-.115,-0.0707,-.13,-.177,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,9,24,-0.0946,-0.278,-0.0647,-.00401,-.115,-0.0704,-.129,-.178,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,10,24,-0.0943,-0.278,-0.0642,-.00377,-.115,-0.07,-.128,-.178,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,11,24,-0.0939,-0.278,-0.0638,-.00352,-.114,-0.0697,-.127,-.179,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,12,24,-0.0935,-0.27699999999999997,-0.0633,-.00325,-.114,-0.0694,-.126,-.18,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,13,24,-0.0931,-0.27699999999999997,-0.0628,-.00296,-.114,-0.0691,-.125,-.18,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,14,24,-0.0928,-0.27699999999999997,-0.0624,-.00264,-.113,-0.0689,-.124,-.181,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,15,24,-0.0924,-0.27699999999999997,-0.0619,-.00228,-.113,-0.0688,-.122,-.182,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,16,24,-0.092,-0.276,-0.0616,-.00189,-.112,-0.0687,-.121,-.182,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,17,24,-0.0917,-0.276,-0.0612,-.00145,-.112,-0.0687,-.12,-.183,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,18,24,-0.0914,-0.276,-0.061,-.000985,-.111,-0.0687,-.119,-.184,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,19,24,-0.0911,-0.276,-0.0607,-.000491,-.111,-0.0687,-.118,-.185,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,20,24,-0.0909,-0.276,-0.0606,.0000211,-.11,-0.0687,-.117,-.186,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,21,24,-0.0908,-0.276,-0.0604,.000536,-.11,-0.0688,-.117,-.187,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,22,24,-0.0907,-0.27699999999999997,-0.0603,.00107,-.109,-0.0688,-.117,-.189,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,23,24,-0.0907,-0.278,-0.0603,.00164,-.108,-0.0688,-.117,-.19,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,24,24,-0.0907,-0.278,-0.0603,.00224,-.108,-0.0687,-.117,-.192,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,25,24,-0.0906,-0.27899999999999997,-0.0603,.00289,-.107,-0.0684,-.117,-.194,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,26,24,-0.0906,-0.28,-0.0604,.0036,-.106,-0.0679,-.117,-.196,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,27,24,-0.0906,-0.28,-0.0605,.00435,-.104,-0.0671,-.118,-.199,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,28,24,-0.0905,-0.28,-0.0608,.00517,-.103,-0.0661,-.118,-.201,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,29,24,-0.0903,-0.28,-0.0611,.006,-.101,-0.0649,-.118,-.204,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,30,24,-0.0902,-0.28,-0.0616,.0068,-.0993,-0.0635,-.119,-.206,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,8,31,24,-0.0901,-0.27899999999999997,-0.0621,.00756,-.0974,-0.062,-.119,-.208,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,9,1,24,-0.0899,-0.278,-0.0627,.00825,-.0954,-0.0605,-.119,-.21,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,9,2,24,-0.0898,-0.27699999999999997,-0.0634,.00885,-.0934,-0.0592,-.119,-.212,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,9,3,24,-0.0897,-0.276,-0.064,.00937,-.0917,-0.0581,-.119,-.214,Maryland,MD,6045680,6.0,0.0,6.0,6083120
2020,1,14,25,-0.0019,0.00205,-0.0029100000000000003,-.00195,.000649,-0.0028399999999999996,-.00251,-.00333,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,15,25,-0.00103,0.00159,-0.00143,-.00147,.00112,-0.00198,-.00122,-.00187,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,16,25,-0.00023500000000000002,0.0014,-0.00013000000000000002,-.00103,.0015,-0.00122,-.000103,-.000405,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,17,25,0.00048300000000000003,0.0013,0.000991,-.000591,.00175,-0.000491,.000848,.000959,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,18,25,0.0011099999999999999,0.00114,0.00196,-.000159,.00188,0.00022999999999999998,.00157,.00216,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,19,25,0.00165,0.0008560000000000001,0.00279,.000268,.00192,0.0009630000000000001,.00212,.00309,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,20,25,0.0021,0.00044,0.00349,.000684,.00186,0.0017,.00252,.00376,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,21,25,0.00246,-0.000166,0.004079999999999999,.00108,.00172,0.0024100000000000002,.00279,.00414,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,22,25,0.0027300000000000002,-0.000895,0.00455,.00145,.00151,0.00309,.00297,.0043,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,23,25,0.00293,-0.00172,0.00492,.00178,.00126,0.0036799999999999997,.0031,.00427,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,24,25,0.00305,-0.0025800000000000003,0.00518,.00208,.00102,0.00417,.00322,.00408,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,25,25,0.00313,-0.0034100000000000003,0.00536,.00236,.000772,0.00455,.00341,.0038,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,26,25,0.00314,-0.00425,0.00545,.0026,.000521,0.0047799999999999995,.00368,.00344,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,27,25,0.0031100000000000004,-0.0050799999999999994,0.0054600000000000004,.00282,.000266,0.00488,.00402,.00303,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,28,25,0.00303,-0.00591,0.00539,.00301,7.78e-06,0.00486,.00442,.00257,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,29,25,0.0029,-0.00673,0.00524,.00317,-.00026,0.00472,.00485,.00207,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,30,25,0.0027199999999999998,-0.007540000000000001,0.00503,.00329,-.000546,0.00449,.00528,.00154,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,1,31,25,0.0025,-0.00834,0.00476,.00337,-.000863,0.00417,.0057,.000996,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,1,25,0.00225,-0.0091,0.0044399999999999995,.00341,-.00117,0.0038,.00608,.000452,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,2,25,0.00197,-0.00985,0.00409,.00342,-.00148,0.0034,.00641,-.0000835,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,3,25,0.0016899999999999999,-0.0106,0.00373,.00343,-.00178,0.00301,.00669,-.000586,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,4,25,0.0014199999999999998,-0.0113,0.0033799999999999998,.00345,-.00208,0.00267,.00693,-.00105,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,5,25,0.00118,-0.0119,0.0030600000000000002,.00351,-.00238,0.0024,.00713,-.00142,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,6,25,0.00101,-0.0126,0.0028,.00363,-.00266,0.00225,.00732,-.00167,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,7,25,0.00091,-0.0131,0.00262,.00384,-.00291,0.0022600000000000003,.00747,-.00179,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,8,25,0.000895,-0.0137,0.00253,.00416,-.00318,0.00246,.00763,-.00181,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,9,25,0.000965,-0.0142,0.00253,.00456,-.00345,0.00283,.00778,-.00169,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,10,25,0.0011099999999999999,-0.0147,0.00262,.00503,-.00373,0.00335,.0079,-.00143,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,11,25,0.0013,-0.0151,0.00277,.00554,-.004,0.00398,.008,-.00103,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,12,25,0.0015199999999999999,-0.0156,0.00296,.00608,-.00427,0.00465,.00806,-.000604,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,13,25,0.0017399999999999998,-0.0162,0.00318,.00661,-.00454,0.0053,.00809,-.000179,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,14,25,0.0019399999999999999,-0.017,0.0034100000000000003,.00713,-.00481,0.00591,.0081,.000188,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,15,25,0.0021,-0.018000000000000002,0.00365,.00763,-.00505,0.00643,.00805,.000495,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,16,25,0.0022199999999999998,-0.0191,0.00386,.0081,-.00527,0.00683,.00796,.000654,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,17,25,0.00228,-0.0204,0.00404,.00854,-.00547,0.007109999999999999,.00784,.000668,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,18,25,0.0023,-0.0219,0.00418,.00896,-.00566,0.00727,.00768,.000518,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,19,25,0.00229,-0.0233,0.00427,.00935,-.00583,0.00732,.0075,.000266,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,20,25,0.0022600000000000003,-0.0247,0.0043100000000000005,.00973,-.00599,0.0073,.00727,-.0000592,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,21,25,0.0021899999999999997,-0.0259,0.00426,.0101,-.00618,0.00719,.00697,-.000436,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,22,25,0.0020800000000000003,-0.027000000000000003,0.00413,.0104,-.00641,0.00698,.00664,-.000837,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,23,25,0.00197,-0.0278,0.00394,.0107,-.00666,0.00672,.00628,-.00119,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,24,25,0.00186,-0.0283,0.00371,.0109,-.00691,0.00643,.00592,-.00149,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,25,25,0.0017699999999999999,-0.0286,0.0034799999999999996,.0111,-.00714,0.0061200000000000004,.0056,-.00171,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,26,25,0.0017100000000000001,-0.0288,0.00328,.0113,-.00733,0.00581,.00537,-.00184,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,27,25,0.0017,-0.0288,0.00316,.0114,-.00745,0.00551,.00526,-.00191,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,28,25,0.00175,-0.0287,0.00314,.0116,-.00746,0.00525,.00532,-.0019,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,2,29,25,0.00186,-0.0287,0.0032700000000000003,.0117,-.00738,0.00505,.00558,-.0018,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,1,25,0.00205,-0.0286,0.00355,.0118,-.00716,0.00491,.00603,-.00164,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,2,25,0.0023,-0.0286,0.0039700000000000004,.0119,-.00683,0.00485,.00664,-.00147,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,3,25,0.0025800000000000003,-0.0286,0.0045,.0119,-.00644,0.00486,.00735,-.00132,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,4,25,0.00286,-0.0287,0.00509,.0119,-.00604,0.00495,.00807,-.00127,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,5,25,0.00309,-0.028999999999999998,0.00569,.0118,-.00568,0.00512,.00871,-.00138,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,6,25,0.0032600000000000003,-0.0293,0.00625,.0115,-.00541,0.005370000000000001,.0092,-.00172,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,7,25,0.00329,-0.0299,0.00671,.0112,-.00529,0.00564,.00944,-.00244,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,8,25,0.00313,-0.0307,0.0069900000000000006,.0106,-.00541,0.0059299999999999995,.00934,-.00371,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,9,25,0.00268,-0.032,0.0069900000000000006,.00983,-.00579,0.00618,.00883,-.0058,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,10,25,0.0018800000000000002,-0.0339,0.00663,.00877,-.00649,0.00633,.00786,-.009,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,11,25,0.000621,-0.0365,0.0058200000000000005,.0074,-.00751,0.00633,.00636,-.0136,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,12,25,-0.00118,-0.0402,0.00446,.00567,-.0089,0.00611,.00427,-.02,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,13,25,-0.0037600000000000003,-0.0451,0.00231,.00336,-.0108,0.0054,.0014,-.0285,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,14,25,-0.007209999999999999,-0.0516,-0.0007,.000443,-.0133,0.00414,-.00228,-.0394,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,15,25,-0.0116,-0.0595,-0.0046700000000000005,-.00313,-.0164,0.0023,-.00683,-.0529,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,16,25,-0.0169,-0.0688,-0.00968,-.00738,-.0201,-0.00015800000000000002,-.0123,-.0691,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,17,25,-0.0233,-0.0795,-0.0158,-.0123,-.0246,-0.0032700000000000003,-.0188,-.0879,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,18,25,-0.0307,-0.0916,-0.0232,-.018,-.0298,-0.00705,-.0264,-.11,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,19,25,-0.0392,-0.105,-0.0318,-.0244,-.036,-0.0116,-.0352,-.134,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,20,25,-0.0487,-0.12,-0.0417,-.0314,-.0432,-0.0166,-.0452,-.161,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,21,25,-0.0593,-0.136,-0.0529,-.0389,-.0514,-0.0221,-.0564,-.19,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,22,25,-0.0709,-0.154,-0.0653,-.0469,-.0606,-0.0282,-.0688,-.222,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,23,25,-0.0833,-0.172,-0.0788,-.0554,-.0708,-0.0346,-.0822,-.256,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,24,25,-0.0963,-0.191,-0.0932,-.0641,-.0818,-0.0414,-.0965,-.29,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,25,25,-0.11,-0.21,-0.10800000000000001,-.0731,-.0935,-0.0486,-.111,-.325,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,26,25,-0.124,-0.23,-0.124,-.0821,-.106,-0.0559,-.127,-.359,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,27,25,-0.138,-0.25,-0.14,-.091,-.118,-0.0633,-.142,-.392,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,28,25,-0.151,-0.26899999999999996,-0.155,-.0997,-.131,-0.0709,-.158,-.423,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,29,25,-0.165,-0.28800000000000003,-0.171,-.108,-.144,-0.0784,-.173,-.452,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,30,25,-0.17800000000000002,-0.307,-0.18600000000000003,-.116,-.157,-0.0859,-.189,-.478,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,3,31,25,-0.191,-0.325,-0.201,-.124,-.17,-0.0933,-.203,-.501,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,4,1,25,-0.203,-0.342,-0.215,-.131,-.182,-0.1,-.217,-.523,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,4,2,25,-0.214,-0.359,-0.228,-.138,-.194,-0.107,-.231,-.542,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,4,3,25,-0.225,-0.375,-0.24,-.144,-.206,-0.114,-.243,-.558,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,4,4,25,-0.235,-0.389,-0.252,-.15,-.217,-0.12,-.255,-.573,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
2020,4,5,25,-0.244,-0.402,-0.262,-.156,-.227,-0.125,-.266,-.586,Massachusetts,MA,6892503,6.25,0.0,6.25,6976600
